insert() runtime [ms],get() runtime [ms],memory usage [kB],
3.061,0.008,0.912,
3.111,0.009,0.912,
3.184,0.011,0.912,
3.544,0.018,0.912,
3.231,0.012,0.912,
3.227,0.013,0.912,
3.296,0.008,0.912,
3.197,0.013,0.912,
3.114,0.010,0.912,
3.254,0.012,0.912,
3.049,0.010,0.912,
3.050,0.011,0.912,
3.120,0.009,0.912,
3.273,0.013,0.912,
3.483,0.015,0.912,
3.313,0.015,0.912,
3.284,0.011,0.912,
3.265,0.009,0.912,
3.271,0.010,0.912,
3.101,0.010,0.912,
3.169,0.013,0.912,
3.060,0.010,0.912,
3.042,0.009,0.912,
3.166,0.013,0.912,
3.293,0.014,0.912,
3.567,0.015,0.912,
3.248,0.012,0.912,
3.301,0.011,0.912,
3.209,0.008,0.912,
3.322,0.007,0.912,
3.085,0.008,0.912,
3.085,0.011,0.912,
3.289,0.010,0.912,
3.077,0.008,0.912,
3.223,0.012,0.912,
3.244,0.012,0.912,
3.407,0.011,0.912,
3.269,0.012,0.912,
3.333,0.008,0.912,
3.228,0.010,0.912,
3.219,0.008,0.912,
3.142,0.008,0.912,
3.108,0.009,0.912,
3.260,0.013,0.912,
3.116,0.010,0.912,
3.218,0.013,0.912,
3.349,0.017,0.912,
3.265,0.009,0.912,
3.335,0.011,0.912,
3.297,0.012,0.912,
3.178,0.012,0.912,
3.186,0.009,0.912,
3.101,0.008,0.912,
3.052,0.015,0.912,
3.127,0.015,0.912,
3.276,0.010,0.912,
3.325,0.010,0.912,
3.363,0.016,0.912,
3.203,0.012,0.912,
3.380,0.016,0.912,
3.381,0.010,0.912,
3.162,0.013,0.912,
3.198,0.012,0.912,
3.058,0.010,0.912,
3.100,0.008,0.912,
3.185,0.016,0.912,
3.153,0.012,0.912,
3.241,0.013,0.912,
3.572,0.014,0.912,
3.322,0.012,0.912,
3.408,0.012,0.912,
3.455,0.010,0.912,
3.198,0.011,0.912,
3.149,0.009,0.912,
3.080,0.010,0.912,
3.081,0.009,0.912,
3.113,0.009,0.912,
3.141,0.011,0.912,
3.243,0.012,0.912,
3.623,0.015,0.912,
3.224,0.009,0.912,
3.167,0.013,0.912,
3.295,0.009,0.912,
2.976,0.009,0.912,
3.265,0.012,0.912,
3.025,0.011,0.912,
2.995,0.010,0.912,
2.949,0.008,0.912,
3.144,0.009,0.912,
3.089,0.013,0.912,
3.305,0.018,0.912,
3.381,0.013,0.912,
3.219,0.011,0.912,
3.293,0.011,0.912,
3.124,0.011,0.912,
3.141,0.008,0.912,
3.040,0.008,0.912,
3.074,0.008,0.912,
3.041,0.010,0.912,
3.195,0.011,0.912,
3.236,0.014,0.912,
3.264,0.016,0.912,
3.525,0.014,0.912,
3.177,0.015,0.912,
3.372,0.013,0.912,
3.179,0.007,0.912,
3.245,0.008,0.912,
3.033,0.011,0.912,
3.033,0.012,0.912,
2.989,0.010,0.912,
3.145,0.016,0.912,
3.174,0.011,0.912,
3.241,0.015,0.912,
3.550,0.014,0.912,
3.192,0.011,0.912,
3.300,0.014,0.912,
3.335,0.008,0.912,
3.190,0.012,0.912,
3.079,0.011,0.912,
2.975,0.012,0.912,
3.049,0.011,0.912,
3.007,0.012,0.912,
3.145,0.013,0.912,
3.110,0.009,0.912,
3.340,0.008,0.912,
3.194,0.013,0.912,
3.299,0.015,0.912,
3.382,0.017,0.912,
3.159,0.009,0.912,
3.063,0.012,0.912,
3.047,0.010,0.912,
3.025,0.006,0.912,
3.021,0.008,0.912,
3.106,0.013,0.912,
3.230,0.011,0.912,
3.472,0.016,0.912,
3.244,0.010,0.912,
3.212,0.016,0.912,
3.094,0.008,0.912,
3.188,0.008,0.912,
2.992,0.009,0.912,
3.009,0.010,0.912,
3.244,0.014,0.912,
3.044,0.011,0.912,
3.112,0.011,0.912,
3.201,0.012,0.912,
3.493,0.019,0.912,
3.161,0.013,0.912,
3.181,0.016,0.912,
3.200,0.011,0.912,
3.155,0.013,0.912,
3.041,0.008,0.912,
3.039,0.008,0.912,
3.270,0.015,0.912,
3.090,0.009,0.912,
3.171,0.011,0.912,
3.150,0.011,0.912,
3.488,0.018,0.912,
3.276,0.011,0.912,
3.220,0.025,0.912,
3.190,0.007,0.912,
3.176,0.012,0.912,
3.051,0.009,0.912,
3.005,0.011,0.912,
3.007,0.012,0.912,
3.186,0.010,0.912,
3.093,0.010,0.912,
3.298,0.012,0.912,
3.405,0.015,0.912,
3.195,0.011,0.912,
3.240,0.014,0.912,
3.240,0.010,0.912,
3.257,0.013,0.912,
3.169,0.011,0.912,
3.044,0.008,0.912,
3.032,0.010,0.912,
3.192,0.012,0.912,
3.153,0.010,0.912,
3.205,0.010,0.912,
3.456,0.014,0.912,
3.209,0.012,0.912,
3.346,0.015,0.912,
3.309,0.009,0.912,
3.244,0.013,0.912,
3.130,0.011,0.912,
3.056,0.010,0.912,
3.082,0.010,0.912,
3.198,0.014,0.912,
3.136,0.013,0.912,
3.108,0.013,0.912,
3.431,0.017,0.912,
3.181,0.012,0.912,
3.263,0.015,0.912,
3.273,0.010,0.912,
