insert() runtime [ms],get() runtime [ms],memory usage [kB],
1.516,9.979,4.144,
1.577,9.494,4.144,
1.352,10.424,4.144,
1.615,9.994,4.144,
1.501,9.918,4.144,
1.362,9.788,4.144,
1.587,9.839,4.144,
1.573,10.083,4.144,
1.397,9.475,4.144,
1.514,10.179,4.144,
1.610,9.659,4.144,
1.521,9.785,4.144,
1.517,10.032,4.144,
1.529,10.046,4.144,
1.500,9.753,4.144,
1.412,10.035,4.144,
1.501,10.113,4.144,
1.413,9.723,4.144,
1.379,10.102,4.144,
1.499,10.047,4.144,
1.606,9.831,4.144,
1.406,9.188,4.144,
1.401,10.257,4.144,
1.483,10.089,4.144,
1.556,9.705,4.144,
1.537,10.007,4.144,
1.443,10.109,4.144,
1.389,9.918,4.144,
1.466,9.813,4.144,
1.441,10.125,4.144,
1.435,9.596,4.144,
1.313,9.374,4.144,
1.435,9.666,4.144,
1.403,9.861,4.144,
1.412,9.284,4.144,
1.332,9.809,4.144,
1.377,9.755,4.144,
1.472,9.510,4.144,
1.320,9.366,4.144,
1.400,10.004,4.144,
1.480,10.134,4.144,
1.442,9.261,4.144,
1.353,9.814,4.144,
1.531,10.019,4.144,
1.432,9.873,4.144,
1.343,9.601,4.144,
1.344,9.885,4.144,
1.427,9.716,4.144,
1.563,9.514,4.144,
1.371,9.937,4.144,
1.468,9.909,4.144,
1.425,9.625,4.144,
1.307,9.629,4.144,
1.389,10.115,4.144,
1.425,9.533,4.144,
1.346,9.676,4.144,
1.510,9.986,4.144,
1.448,9.908,4.144,
1.310,9.658,4.144,
1.364,9.581,4.144,
1.471,10.032,4.144,
1.401,9.487,4.144,
1.329,9.999,4.144,
1.352,10.014,4.144,
1.451,9.741,4.144,
1.338,9.473,4.144,
1.475,9.974,4.144,
1.475,9.944,4.144,
1.452,9.383,4.144,
1.312,10.180,4.144,
1.517,10.086,4.144,
1.618,9.709,4.144,
1.344,9.476,4.144,
1.603,10.276,4.144,
1.477,10.228,4.144,
1.376,9.394,4.144,
1.332,10.213,4.144,
1.436,9.959,4.144,
1.513,10.025,4.144,
1.352,9.719,4.144,
1.421,9.793,4.144,
1.478,10.199,4.144,
1.379,9.333,4.144,
1.346,10.105,4.144,
1.431,9.910,4.144,
1.489,9.762,4.144,
1.348,9.827,4.144,
1.461,9.850,4.144,
1.421,9.934,4.144,
1.392,9.478,4.144,
1.442,9.890,4.144,
1.435,9.817,4.144,
1.310,9.647,4.144,
1.318,9.956,4.144,
1.471,9.971,4.144,
1.416,9.715,4.144,
1.342,9.761,4.144,
1.376,10.088,4.144,
1.471,9.777,4.144,
1.315,9.574,4.144,
1.356,9.901,4.144,
1.444,9.946,4.144,
1.455,9.585,4.144,
1.317,9.728,4.144,
1.401,10.419,4.144,
1.445,9.468,4.144,
1.324,9.710,4.144,
1.484,10.166,4.144,
1.405,9.885,4.144,
1.321,9.642,4.144,
1.376,10.097,4.144,
1.678,10.925,4.144,
1.361,9.731,4.144,
1.345,9.861,4.144,
1.495,9.945,4.144,
1.469,9.740,4.144,
1.348,9.514,4.144,
1.495,10.387,4.144,
1.583,9.970,4.144,
1.380,9.333,4.144,
1.292,10.315,4.144,
1.565,10.213,4.144,
1.349,9.595,4.144,
1.342,9.726,4.144,
1.464,9.942,4.144,
1.540,10.229,4.144,
1.342,9.390,4.144,
1.317,10.002,4.144,
1.420,9.834,4.144,
1.651,9.876,4.144,
1.431,9.821,4.144,
1.429,9.890,4.144,
1.408,9.851,4.144,
1.346,9.355,4.144,
1.356,10.708,4.144,
1.433,9.407,4.144,
1.352,9.356,4.144,
1.316,9.530,4.144,
1.526,10.333,4.144,
1.468,10.229,4.144,
1.365,9.294,4.144,
1.322,9.952,4.144,
1.387,9.892,4.144,
1.421,9.699,4.144,
1.360,9.568,4.144,
1.407,10.251,4.144,
1.444,9.582,4.144,
1.527,9.377,4.144,
1.338,10.224,4.144,
1.536,9.667,4.144,
1.430,9.773,4.144,
1.340,9.631,4.144,
