insert() runtime [ms],get() runtime [ms],memory usage [kB],
0.800,0.006,0.912,
0.734,0.003,0.912,
0.708,0.004,0.912,
0.713,0.003,0.912,
0.716,0.005,0.912,
0.761,0.004,0.912,
0.731,0.007,0.912,
0.784,0.012,0.912,
0.728,0.008,0.912,
0.716,0.006,0.912,
0.737,0.004,0.912,
0.722,0.004,0.912,
0.717,0.006,0.912,
0.726,0.005,0.912,
0.733,0.006,0.912,
1.028,0.053,0.912,
1.258,0.006,0.912,
0.737,0.006,0.912,
0.817,0.006,0.912,
0.735,0.006,0.912,
0.730,0.005,0.912,
0.733,0.004,0.912,
0.735,0.006,0.912,
0.742,0.004,0.912,
0.732,0.002,0.912,
0.736,0.004,0.912,
0.818,0.004,0.912,
0.810,0.006,0.912,
0.831,0.007,0.912,
0.737,0.005,0.912,
0.744,0.013,0.912,
0.804,0.025,0.912,
0.841,0.008,0.912,
0.918,0.013,0.912,
0.883,0.005,0.912,
0.751,0.004,0.912,
0.719,0.005,0.912,
0.733,0.005,0.912,
0.719,0.007,0.912,
0.722,0.006,0.912,
0.821,0.007,0.912,
0.736,0.001,0.912,
0.813,0.007,0.912,
0.761,0.006,0.912,
0.716,0.005,0.912,
0.734,0.005,0.912,
0.759,0.009,0.912,
0.770,0.010,0.912,
0.762,0.009,0.912,
0.792,0.014,0.912,
0.803,0.012,0.912,
0.729,0.007,0.912,
0.734,0.007,0.912,
0.745,0.007,0.912,
0.734,0.005,0.912,
0.728,0.005,0.912,
0.722,0.004,0.912,
0.709,0.003,0.912,
0.706,0.004,0.912,
0.717,0.004,0.912,
0.715,0.003,0.912,
0.727,0.004,0.912,
0.715,0.004,0.912,
0.734,0.004,0.912,
0.722,0.004,0.912,
0.721,0.005,0.912,
0.721,0.005,0.912,
0.726,0.003,0.912,
0.740,0.005,0.912,
0.745,0.004,0.912,
0.757,0.008,0.912,
0.714,0.006,0.912,
1.167,0.037,0.912,
1.061,0.004,0.912,
0.749,0.008,0.912,
0.833,0.007,0.912,
0.736,0.004,0.912,
0.735,0.006,0.912,
0.724,0.007,0.912,
0.760,0.009,0.912,
0.732,0.003,0.912,
0.719,0.008,0.912,
0.710,0.005,0.912,
0.727,0.005,0.912,
0.738,0.007,0.912,
0.737,0.008,0.912,
0.723,0.006,0.912,
0.783,0.009,0.912,
0.928,0.039,0.912,
1.091,0.023,0.912,
0.744,0.007,0.912,
0.740,0.004,0.912,
0.722,0.006,0.912,
0.725,0.003,0.912,
0.763,0.013,0.912,
0.785,0.009,0.912,
0.770,0.008,0.912,
0.731,0.008,0.912,
0.804,0.007,0.912,
0.730,0.004,0.912,
0.729,0.006,0.912,
0.723,0.005,0.912,
0.723,0.006,0.912,
0.741,0.003,0.912,
0.706,0.005,0.912,
0.710,0.006,0.912,
0.742,0.012,0.912,
1.299,0.009,0.912,
0.722,0.005,0.912,
0.703,0.005,0.912,
0.706,0.004,0.912,
0.738,0.007,0.912,
0.723,0.008,0.912,
0.720,0.005,0.912,
0.723,0.004,0.912,
0.760,0.008,0.912,
0.738,0.006,0.912,
0.719,0.006,0.912,
0.758,0.006,0.912,
0.742,0.005,0.912,
0.774,0.005,0.912,
0.780,0.005,0.912,
0.775,0.006,0.912,
0.744,0.002,0.912,
0.724,0.335,0.912,
0.803,0.004,0.912,
