insert() runtime [ms],get() runtime [ms],memory usage [kB],
0.026,0.141,4.144,
0.027,0.140,4.144,
0.027,0.143,4.144,
0.027,0.144,4.144,
0.027,0.156,4.144,
0.027,0.146,4.144,
0.026,0.143,4.144,
0.026,0.172,4.144,
0.026,0.143,4.144,
0.026,0.142,4.144,
0.026,0.143,4.144,
0.025,0.180,4.144,
0.028,0.143,4.144,
0.026,0.144,4.144,
0.026,0.140,4.144,
0.027,0.144,4.144,
0.027,0.173,4.144,
0.026,0.146,4.144,
0.025,0.173,4.144,
0.024,0.148,4.144,
0.026,0.145,4.144,
0.027,0.145,4.144,
0.028,0.142,4.144,
0.027,0.228,4.144,
0.025,0.142,4.144,
0.025,0.147,4.144,
1.708,0.162,4.144,
0.025,0.143,4.144,
0.025,0.165,4.144,
0.026,0.143,4.144,
0.026,0.142,4.144,
0.026,0.144,4.144,
0.026,0.146,4.144,
0.025,0.285,4.144,
0.026,0.145,4.144,
0.025,0.159,4.144,
0.070,0.151,4.144,
0.028,0.193,4.144,
0.028,0.171,4.144,
0.026,0.177,4.144,
0.027,0.242,4.144,
0.030,0.181,4.144,
0.031,0.168,4.144,
0.030,0.474,4.144,
0.027,0.158,4.144,
0.028,0.144,4.144,
0.028,0.160,4.144,
0.025,0.145,4.144,
0.025,0.142,4.144,
0.027,0.144,4.144,
0.026,0.157,4.144,
0.026,0.144,4.144,
0.026,0.142,4.144,
0.026,0.146,4.144,
0.028,0.142,4.144,
0.027,0.161,4.144,
0.025,0.142,4.144,
0.026,0.143,4.144,
0.025,0.148,4.144,
0.025,0.145,4.144,
0.025,0.159,4.144,
0.026,0.141,4.144,
0.026,0.143,4.144,
0.026,0.144,4.144,
0.029,0.141,4.144,
0.027,0.163,4.144,
0.027,0.140,4.144,
0.025,0.143,4.144,
0.026,0.146,4.144,
0.043,0.151,4.144,
0.025,0.180,4.144,
0.027,0.147,4.144,
0.025,0.142,4.144,
0.026,0.143,4.144,
0.025,0.161,4.144,
0.026,0.143,4.144,
0.025,0.143,4.144,
0.027,0.144,4.144,
0.028,0.145,4.144,
0.027,0.157,4.144,
0.025,0.140,4.144,
0.025,0.144,4.144,
0.027,0.144,4.144,
0.027,0.146,4.144,
0.026,0.165,4.144,
0.027,0.150,4.144,
0.028,0.150,4.144,
0.028,0.145,4.144,
0.027,0.165,4.144,
0.025,0.142,4.144,
0.026,0.291,4.144,
0.027,0.141,4.144,
0.028,0.175,4.144,
0.026,0.142,4.144,
0.028,0.147,4.144,
0.026,0.155,4.144,
0.026,0.145,4.144,
0.026,0.148,4.144,
0.027,0.144,4.144,
0.026,0.142,4.144,
0.026,0.143,4.144,
0.027,0.142,4.144,
0.041,0.142,4.144,
0.025,0.143,4.144,
0.026,0.142,4.144,
0.046,0.178,4.144,
0.045,0.247,4.144,
0.047,0.161,4.144,
0.042,0.151,4.144,
0.044,0.178,4.144,
0.025,0.173,4.144,
0.057,0.148,4.144,
0.042,0.180,4.144,
0.044,0.176,4.144,
0.043,0.208,4.144,
0.043,0.165,4.144,
0.056,0.149,4.144,
0.024,0.152,4.144,
0.044,0.241,4.144,
0.050,0.149,4.144,
0.037,0.167,4.144,
0.041,0.163,4.144,
0.038,0.191,4.144,
0.052,0.152,4.144,
0.038,0.162,4.144,
0.038,0.161,4.144,
0.038,0.217,4.144,
0.038,0.165,4.144,
0.054,0.150,4.144,
0.039,0.162,4.144,
