insert() runtime [ms],get() runtime [ms],memory usage [kB],
0.438,0.023,4.104,
0.107,0.022,4.104,
0.105,0.023,4.104,
0.131,0.025,4.104,
0.122,0.023,4.104,
0.107,0.022,4.104,
0.109,0.025,4.104,
0.116,0.024,4.104,
0.128,0.025,4.104,
0.114,0.028,4.104,
0.112,0.020,4.104,
0.104,0.023,4.104,
0.140,0.020,4.104,
0.113,0.023,4.104,
0.081,0.022,4.104,
0.121,0.021,4.104,
0.132,0.024,4.104,
0.102,0.037,4.104,
0.117,0.021,4.104,
0.116,0.022,4.104,
0.115,0.041,4.104,
0.100,0.024,4.104,
0.043,0.036,4.104,
0.087,0.024,4.104,
0.056,0.026,4.104,
0.037,0.035,4.104,
0.074,0.022,4.104,
0.049,0.024,4.104,
0.037,0.035,4.104,
0.067,0.037,4.104,
0.104,0.022,4.104,
0.102,0.023,4.104,
0.117,0.022,4.104,
0.088,0.022,4.104,
0.092,0.025,4.104,
0.130,0.037,4.104,
0.091,0.023,4.104,
0.083,0.022,4.104,
0.132,0.021,4.104,
0.156,0.022,4.104,
0.086,0.025,4.104,
0.089,0.023,4.104,
0.085,0.022,4.104,
0.089,0.024,4.104,
0.085,0.022,4.104,
0.052,0.035,4.104,
0.063,0.021,4.104,
0.066,0.040,4.104,
0.081,0.032,4.104,
0.079,0.059,4.104,
0.071,0.022,4.104,
0.062,0.025,4.104,
0.066,0.026,4.104,
0.057,0.034,4.104,
0.062,0.037,4.104,
0.054,0.027,4.104,
0.055,0.023,4.104,
0.041,0.041,4.104,
0.046,0.026,4.104,
0.033,0.022,4.104,
0.037,0.051,4.104,
0.038,0.026,4.104,
0.036,0.023,4.104,
0.036,0.037,4.104,
0.058,0.033,4.104,
0.050,0.035,4.104,
0.042,0.039,4.104,
0.085,0.077,4.104,
0.055,0.073,4.104,
0.074,0.023,4.104,
0.050,0.023,4.104,
0.110,0.039,4.104,
0.077,0.021,4.104,
0.088,0.021,4.104,
0.086,0.021,4.104,
0.064,0.024,4.104,
0.070,0.029,4.104,
0.120,0.026,4.104,
0.056,0.024,4.104,
0.053,0.033,4.104,
0.058,0.022,4.104,
0.065,0.020,4.104,
0.068,0.022,4.104,
0.082,0.023,4.104,
0.070,0.021,4.104,
0.064,0.024,4.104,
0.051,0.024,4.104,
0.051,0.022,4.104,
0.096,0.025,4.104,
0.055,0.023,4.104,
0.049,0.023,4.104,
0.058,0.023,4.104,
0.054,0.021,4.104,
0.057,0.020,4.104,
0.100,0.024,4.104,
0.055,0.022,4.104,
0.059,0.026,4.104,
0.033,0.026,4.104,
0.038,0.021,4.104,
0.038,0.027,4.104,
0.036,0.021,4.104,
0.039,0.024,4.104,
0.035,0.023,4.104,
0.033,0.023,4.104,
0.037,0.022,4.104,
0.033,0.025,4.104,
0.043,0.023,4.104,
0.036,0.024,4.104,
0.084,0.025,4.104,
0.047,0.021,4.104,
0.037,0.022,4.104,
0.041,0.022,4.104,
0.036,0.024,4.104,
0.039,0.028,4.104,
0.043,0.021,4.104,
0.055,0.021,4.104,
0.041,0.024,4.104,
0.036,0.022,4.104,
0.040,0.022,4.104,
0.040,0.022,4.104,
0.030,0.023,4.104,
0.068,0.022,4.104,
0.036,0.022,4.104,
0.033,0.021,4.104,
0.047,0.022,4.104,
0.049,0.021,4.104,
0.040,0.024,4.104,
0.032,0.022,4.104,
0.069,0.038,4.104,
0.037,0.022,4.104,
0.085,0.025,4.104,
0.029,0.024,4.104,
0.054,0.022,4.104,
0.036,0.024,4.104,
0.042,0.021,4.104,
0.034,0.022,4.104,
0.032,0.024,4.104,
0.046,0.021,4.104,
0.033,0.025,4.104,
0.038,0.026,4.104,
0.046,0.024,4.104,
0.036,0.026,4.104,
0.039,0.025,4.104,
0.035,0.023,4.104,
0.061,0.025,4.104,
0.047,0.020,4.104,
0.072,0.023,4.104,
0.090,0.031,4.104,
0.104,0.025,4.104,
0.137,0.022,4.104,
0.105,0.024,4.104,
0.095,0.023,4.104,
0.097,0.025,4.104,
0.082,0.023,4.104,
0.083,0.022,4.104,
0.111,0.022,4.104,
0.094,0.024,4.104,
0.092,0.023,4.104,
0.082,0.024,4.104,
0.098,0.019,4.104,
0.101,0.024,4.104,
0.044,0.025,4.104,
0.140,0.025,4.104,
0.112,0.022,4.104,
0.140,0.022,4.104,
0.173,0.023,4.104,
0.164,0.022,4.104,
0.165,0.023,4.104,
0.182,0.044,4.104,
0.145,0.022,4.104,
0.183,0.024,4.104,
0.185,0.022,4.104,
0.192,0.019,4.104,
0.105,0.020,4.104,
0.056,0.023,4.104,
0.063,0.025,4.104,
0.038,0.024,4.104,
0.049,0.029,4.104,
0.048,0.021,4.104,
0.043,0.017,4.104,
0.037,0.021,4.104,
0.042,0.022,4.104,
0.047,0.023,4.104,
0.037,0.024,4.104,
0.035,0.028,4.104,
0.039,0.024,4.104,
0.034,0.024,4.104,
0.036,0.022,4.104,
0.042,0.021,4.104,
0.045,0.021,4.104,
0.041,0.021,4.104,
0.040,0.032,4.104,
0.041,0.021,4.104,
0.044,0.024,4.104,
0.042,0.019,4.104,
0.046,0.022,4.104,
0.035,0.022,4.104,
0.027,0.024,4.104,
