insert() runtime [ms],get() runtime [ms],memory usage [kB],
0.638,0.414,6.400,
0.589,0.408,6.400,
0.593,0.412,6.400,
0.621,0.406,6.400,
0.593,0.406,6.400,
0.599,0.853,6.400,
0.615,0.537,6.400,
0.633,0.415,6.400,
0.599,0.429,6.400,
0.622,0.419,6.400,
0.612,0.408,6.400,
0.735,0.475,6.400,
1.022,0.653,6.400,
0.601,0.436,6.400,
0.625,0.404,6.400,
0.616,0.406,6.400,
0.599,0.434,6.400,
0.608,0.409,6.400,
0.609,0.430,6.400,
0.597,0.428,6.400,
0.630,0.421,6.400,
0.624,0.460,6.400,
0.607,0.417,6.400,
1.068,0.542,6.400,
0.668,0.608,6.400,
0.744,0.437,6.400,
0.620,0.427,6.400,
0.620,0.421,6.400,
0.645,0.429,6.400,
0.627,0.427,6.400,
0.636,0.425,6.400,
0.635,0.446,6.400,
0.768,0.986,6.400,
0.651,0.456,6.400,
0.661,0.431,6.400,
0.660,0.440,6.400,
0.625,0.444,6.400,
0.630,0.420,6.400,
0.638,0.435,6.400,
0.615,0.417,6.400,
0.630,0.435,6.400,
0.644,0.441,6.400,
0.628,0.550,6.400,
0.637,0.443,6.400,
1.209,0.477,6.400,
0.629,0.446,6.400,
0.662,0.460,6.400,
0.647,0.441,6.400,
0.679,0.440,6.400,
0.629,0.464,6.400,
0.639,0.448,6.400,
0.703,0.496,6.400,
0.681,0.455,6.400,
0.671,0.541,6.400,
1.316,0.468,6.400,
0.619,0.441,6.400,
0.635,0.417,6.400,
0.625,0.432,6.400,
0.617,0.413,6.400,
0.634,0.412,6.400,
0.629,0.462,6.400,
0.635,0.416,6.400,
0.659,0.481,6.400,
0.679,0.426,6.400,
0.658,1.453,6.400,
0.846,0.518,6.400,
0.738,0.478,6.400,
0.612,0.426,6.400,
0.635,0.424,6.400,
0.631,0.426,6.400,
0.653,0.437,6.400,
0.631,0.420,6.400,
0.639,0.427,6.400,
0.638,0.434,6.400,
0.678,0.465,6.400,
0.718,0.489,6.400,
0.653,0.456,6.400,
0.633,0.417,6.400,
0.662,0.453,6.400,
0.645,0.452,6.400,
0.643,0.434,6.400,
0.642,0.432,6.400,
0.626,0.416,6.400,
0.623,0.434,6.400,
0.650,0.422,6.400,
0.624,0.413,6.400,
0.609,0.420,6.400,
0.648,0.422,6.400,
0.620,0.412,6.400,
0.609,0.428,6.400,
0.697,0.446,6.400,
0.614,0.437,6.400,
0.644,0.439,6.400,
0.640,0.423,6.400,
0.658,0.436,6.400,
0.646,0.473,6.400,
0.633,0.426,6.400,
